question,options,correct_answer,correct_index,inference,similarity,is_correct,accumulated_accuracy,cycle_time (sec),elapsed_time (sec)
A 67-year-old man comes to the physician because of a 4-month history of fatigue and weight loss. Physical examination shows jaundice. The liver is palpated 3 cm below the right costal margin. Serum studies show an elevated alpha-fetoprotein and a prolonged prothrombin time. Genetic analysis of a liver biopsy specimen shows a G:C to T:A transversion in codon 249 of the gene coding for the TP53 protein in affected cells. Which of the following risk factors is most specific to the patient's condition?,"(A) Alcoholism (B) Hepatitis C infection (C) Dietary aflatoxin exposure (D) Hemochromatosis
""",Dietary aflatoxin exposure,(C),(B) Hepatitis C infection.,0.222373858,FALSE,36.26858022,3.95,49302.86
"The patient declines the use of oxytocin or any other further testing and decides to await a spontaneous delivery. Five weeks later, she comes to the emergency department complaining of vaginal bleeding for 1 hour. Her pulse is 110/min, respirations are 18/min, and blood pressure is 112/76 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 97%. Pelvic examination shows active vaginal bleeding. Laboratory studies show:
Hemoglobin 12.8 g/dL
Leukocyte count 10,300/mm3
Platelet count 105,000/mm3
Prothrombin time 26 seconds (INR=1.8)
Serum
Na+ 139 mEq/L
K+ 4.1 mEq/L
Cl- 101 mEq/L
Urea nitrogen 42 mg/dL
Creatinine 2.8 mg/dL
Which of the following is the most likely underlying mechanism of this patient's symptoms?""",(A) Decreased synthesis of coagulation factors (B) Separation of the placenta from the uterus (C) Thromboplastin in maternal circulation (D) Amniotic fluid in maternal circulation,Thromboplastin in maternal circulation,(C),(B) Separation of the placenta from the uterus,0.225344047,FALSE,36.26486265,6.31,49309.17
An 81-year-old man comes to the physician because of increased exertional dyspnea and dizziness over the past 8 weeks. He has hypertension for which he takes lisinopril. He has smoked one pack of cigarettes daily for the past 50 years. Physical examination shows weak peripheral pulses. Cardiac examination is shown. Which of the following is the most likely diagnosis?,(A) Mitral regurgitation (B) Aortic stenosis (C) Tricuspid stenosis (D) Aortic regurgitation,Aortic stenosis,(B),(B) Aortic stenosis.,0.952883482,TRUE,36.2713949,3.33,49312.5
"A 62-year-old man presents to the emergency department concerned about a large amount of blood in his recent bowel movement. He states he was at home when he noticed a large amount of red blood in his stool. He is not experiencing any pain and otherwise feels well. The patient has a past medical history of diabetes and obesity. His temperature is 98.9°F (37.2°C), blood pressure is 147/88 mmHg, pulse is 90/min, respirations are 13/min, and oxygen saturation is 98% on room air. Physical exam reveals a non-distressed man. His abdomen is non-tender, and he has normoactive bowel sounds. Stool guaiac test is positive for blood. The patient is started on IV fluids and kept nil per os. His next bowel movement 4 hours later appears grossly normal. Which of the following interventions will most likely reduce future complications in this patient?",(A) Increase fiber and fluid intake (B) Reduce red meat consumption (C) Sigmoid colon resection (D) Sitz baths,Increase fiber and fluid intake,(A),(A) Increase fiber and fluid intake.,0.944206595,TRUE,36.2779258,5.33,49317.82
"A 31-year-old female with a history of anxiety has a panic attack marked by dizziness, weakness, and blurred vision. Which of the following most likely accounts for the patient’s symptoms?",(A) Oxygen toxicity (B) Increased arterial CO2 (C) Decreased cerebral blood flow (D) Decreased respiratory rate,Decreased cerebral blood flow,(C),(C) Decreased cerebral blood flow.,0.942608356,TRUE,36.28445537,2.89,49320.71
"A 24-year-old woman is brought into the emergency department by an ambulance after swallowing a bottle of pain medication in a suicide attempt. According to her parents, she recently had a fight with her boyfriend and was acting very depressed. She claims to not remember what she had taken. Further inquiry reveals she is experiencing nausea and feeling quite dizzy. She also repeatedly asks if anyone else can hear a ringing sound. Her pulse is 105/min, respirations are 24/min, and temperature is 38.2°C (100.8°F). Examination reveals mild abdominal tenderness. The patient is visibly agitated and slightly confused. The following lab values are obtained:
Arterial blood gas analysis
pH 7.35
Po2 100 mm Hg
Pco2 20 mm Hg
HCO3- 12 mEq/L
Which of the following pain medications did this patient most likely take?",(A) Acetaminophen (B) Aspirin (C) Indomethacin (D) Gabapentin,Aspirin,(B),(C) Indomethacin.,0.261119574,FALSE,36.2807377,5.04,49325.75
"A 44-year-old woman presents to her primary care physician’s office with episodes of pain in her right hand. She says that the pain is most significant at night and awakens her from sleep numerous times. When she experiences this pain, she immediately puts her hand under warm running water or shakes her hand. She has also experienced episodes of numbness in the affected hand. Driving and extending the right arm also provoke her symptoms. She denies any trauma to the hand or associated weakness. Medical history is notable for hypothyroidism treated with levothyroxine. She works as a secretary for a law firm. On physical exam, when the patient hyperflexes her wrist, pain and paresthesia affect the first 3 digits of the right hand. Which of the following is the confirmatory diagnostic test for this patient?",(A) Magnetic resonance imaging (B) Nerve conduction studies (C) Nerve biopsy (D) Tinel test,Nerve conduction studies,(B),(B) Nerve conduction studies.,0.954732418,TRUE,36.28726565,4.22,49329.97
"A 27-year-old woman comes to the physician because of poor sleep for the past 8 months. She has been gradually sleeping less because of difficulty initiating sleep at night. She does not have trouble maintaining sleep. On average, she sleeps 4–5 hours each night. She feels tired throughout the day but does not take naps. She was recently diagnosed with social anxiety disorder and attends weekly psychotherapy sessions. Mental status examination shows an anxious mood. The patient asks for a sleeping aid but does not want to feel drowsy in the morning because she has to drive her daughter to kindergarten. Short-term treatment with which of the following drugs is the most appropriate pharmacotherapy for this patient's symptoms?",(A) Doxepin (B) Triazolam (C) Flurazepam (D) Suvorexant,Triazolam,(B),(D) Suvorexant.,0.209426433,FALSE,36.28354845,4.18,49334.15
"A previously healthy 16-year-old boy comes to the physician because of a pruritic rash on the chest that has become progressively larger over the past 10 days. It is not painful. He is sexually active with two female partners and uses condoms inconsistently. He works part-time as a lifeguard. He has no family history of serious illness. He does not smoke. He drinks 5–6 beers on weekends. His temperature is 36.7°C (98°F), pulse is 66/min, and blood pressure is 110/70 mm Hg. A photograph of the rash is shown below. Which of the following is the most appropriate next step in management?",(A) Topical erythromycin (B) Phototherapy (C) Topical miconazole (D) Topical hydrocortisone,Topical miconazole,(C),(B) Phototherapy.,0.199251339,FALSE,36.27983202,4.12,49338.28
"A 56-year-old man was brought to the emergency department by his wife when he passed out for 5 seconds after dinner at home. He says that he recalls feeling lightheaded moments prior to passing out and also had some palpitations. Otherwise, he has been feeling fatigued recently and has had some shortness of breath. His previous medical history is significant for diabetes that is well controlled on metformin. An EKG is obtained showing fast sawtooth waves at 200/min. He is administered a medication but soon develops ringing in his ears, headache, flushed skin, and a spinning sensation. The medication that was most likely administered in this case has which of the following properties?",(A) Decreased rate of phase 0 depolarization and increased action potential duration (B) Normal rate of phase 0 depolarization and decreased action potential duration (C) Normal rate of phase 0 depolarization and increased action potential duration (D) Normal rate of phase 0 depolarization and normal action potential duration,Decreased rate of phase 0 depolarization and increased action potential duration,(A),(C) Normal rate of phase 0 depolarization and increased action potential,0.908793509,TRUE,36.28635805,4.92,49343.2
A 20-year-old female presents complaining of a persistent nonproductive cough and headache that has gradually developed over the past week. Chest radiograph demonstrates bilateral diffuse interstitial infiltrates. No pathologic organisms are noted on Gram stain of the patient’s sputum. Which of the following findings is most likely to be found upon laboratory evaluation?,(A) Clumping of red blood cells after the patient’s blood is drawn and transferred into a chilled EDTA-containing vial (B) Alpha hemolysis and optochin sensitivity noted with colonies of the causative organism visualized on blood agar (C) Clumping of red blood cells after the patient’s blood is drawn and transferred into a tube containing Proteus antigens (D) Causative organism is visualized with India ink stain and elicits a positive latex agglutination test,Clumping of red blood cells after the patient’s blood is drawn and transferred into a chilled EDTA-containing vial,(A),(B) Alpha hemolysis and optochin sensitivity noted with,0.300522745,FALSE,36.28264209,4.68,49347.88
